imdb_id,domestic_distributor,domestic_opening,budget,mpaa,running_time,genres,domestic_revenue,international_revenue,worldwide_revenue
tt0370477,,0,0,,1 hr 50 min,Biography Crime Drama Thriller,0,940840,940840
tt1100051,Crimson Films/PMK*BNC,20744,0,R,1 hr 49 min,Crime Horror Thriller,43712,0,43712
tt0906778,Tribeca Films,0,0,,1 hr 40 min,Biography Drama,0,1416573,1416573
tt1617620,,0,0,R,1 hr 27 min,Drama Horror Thriller,0,0,0
tt1467088,,0,0,R,1 hr 25 min,Crime Drama Thriller,0,0,0
tt1284509,,0,0,,1 hr 55 min,Documentary,0,124052,124052
tt0028668,,0,0,,1 hr 7 min,Adventure Mystery Romance Thriller,0,0,0
tt0486219,,0,0,,2 hr 3 min,Drama History Romance Sport War,0,71446,71446
tt0038760,,0,0,,1 hr 19 min,Drama War,0,0,0
tt0037871,,0,0,,1 hr 53 min,Drama War,0,0,0
tt1832382,Sony Pictures Classics,59481,0,PG-13,2 hr 3 min,Drama,7099055,15827021,22926076
tt1340800,Focus Features,310562,0,R,2 hr 7 min,Drama Mystery Thriller,24149393,57365976,81515369
tt1571222,Sony Pictures Classics,167953,0,R,1 hr 39 min,Biography Drama Romance Thriller,5704709,24814727,30519436
tt0023556,,0,0,,1 hr 9 min,Crime Drama Romance,0,0,0
tt0848228,Walt Disney Studios Motion Pictures,207438708,220000000,PG-13,2 hr 23 min,Action Sci-Fi,623357910,897180626,1520538536
tt0037932,,0,0,,1 hr 5 min,Crime Drama Film-Noir Mystery Thriller,0,0,0
tt0073634,,0,0,,1 hr 56 min,Comedy Drama Romance,0,0,0
tt0024302,,0,0,,1 hr 15 min,Drama Romance,0,0,0
tt0154942,,0,0,,2 hr 2 min,Drama,0,0,0
tt0040798,,0,0,,1 hr 37 min,Drama Film-Noir Mystery Romance Thriller,0,0,0
tt1608285,Variance Films,0,0,,1 hr 23 min,Drama,17309,0,17309
tt0059160,,0,0,,1 hr 56 min,Drama Romance,0,3030,3030
tt1291584,Lionsgate Films,5242107,25000000,PG-13,2 hr 20 min,Action Drama Sport,13657115,9651500,23308615
tt0022792,,0,0,,1 hr 25 min,Action Drama Sport,0,0,0
tt1522835,,0,0,PG-13,1 hr 29 min,Mystery Sci-Fi,0,0,0
tt0026017,Paramount Pictures,0,0,,1 hr 6 min,Comedy,0,0,0
tt0079763,,0,0,,1 hr 51 min,Documentary Music,0,0,0
tt0039634,,0,0,,1 hr 47 min,Drama Musical Romance,0,0,0
tt0046149,,0,0,,1 hr 43 min,Drama Romance,0,0,0
tt1124035,Sony Pictures Releasing,10470143,0,R,1 hr 41 min,Drama Thriller,40962534,35375577,76338111
tt0022430,,0,0,,1 hr 8 min,Crime Drama,0,0,0
tt1788391,IFC Films,9838,0,,1 hr 35 min,Action Crime Drama Horror Mystery Thriller,29063,421212,452155
tt0021635,,0,0,,1 hr 30 min,Drama Romance,0,0,0
tt0044083,,0,0,,1 hr 25 min,Crime Drama Film-Noir Music,0,0,0
tt1448755,Open Road Films (II),9352008,70000000,R,1 hr 56 min,Action Crime Thriller,25124966,31959556,57084522
tt1242599,Oscilloscope,22279,0,R,1 hr 43 min,Action Drama Romance,168226,4709,172935
tt0470737,CAVU,6067,0,PG-13,1 hr 36 min,Comedy Crime Drama Music,26875,0,26875
tt1777551,,0,0,,1 hr 33 min,Biography Documentary History Sport,0,90511,90511
tt1196672,Walking Shadows,2977,0,,1 hr 34 min,Documentary,54645,0,54645
tt1602476,Yash Raj Films,0,0,,2 hr 22 min,Comedy Crime Drama,0,64398,64398
tt1365483,Magnolia Pictures,1553,0,PG,1 hr 32 min,Drama,2560,23451,26011
tt0044091,,0,0,,58 min,Action Adventure Drama Family Fantasy Romance Sci-Fi,0,0,0
tt0088380,,0,0,,1 hr 32 min,Action Sci-Fi Thriller,0,0,0
tt1043903,,0,0,,1 hr 39 min,Drama Romance,0,0,0
tt1306980,Summit Entertainment,8644095,8000000,R,1 hr 40 min,Comedy Drama Romance,35014192,6083661,41097853
tt1316540,The Cinema Guild,9145,0,,2 hr 35 min,Drama,56391,105697,162088
tt0459748,,0,0,,1 hr 52 min,Comedy Drama Sci-Fi,0,4664538,4664538
tt0059637,,0,0,,1 hr 12 min,Action Comedy Thriller,0,0,0
tt1827487,The Cinema Guild,10952,0,,2 hr 37 min,Crime Drama Thriller,152408,1947064,2099472
tt1655442,The Weinstein Company,204878,15000000,PG-13,1 hr 40 min,Comedy Drama Romance,44671682,88799489,133471171
tt0397692,,0,0,,1 hr 35 min,Comedy,0,3640240,3640240
tt1315582,,0,0,,1 hr 44 min,Drama,0,23354,23354
tt0791309,,0,0,R,1 hr 27 min,Comedy,0,2415513,2415513
tt1258141,,0,0,,1 hr 53 min,Drama Romance,0,6797089,6797089
tt0067979,,0,0,,1 hr 35 min,Drama Western,0,0,0
tt0427424,,0,0,,1 hr 15 min,Comedy Drama,0,0,0
tt1792621,,0,0,,1 hr 25 min,Action Comedy Documentary Drama,0,0,0
tt0051915,,0,0,,1 hr 49 min,Comedy War,0,0,0
tt0041414,,0,0,,1 hr 22 min,Comedy Romance,0,0,0
tt0061520,,0,0,,1 hr 31 min,Horror,0,0,0
tt1376717,,0,0,,1 hr 58 min,Drama,0,103990,103990
tt0156701,,0,0,,2 hr 27 min,Comedy Drama,0,1113,1113
tt0053258,,0,0,,45 min,Drama Thriller,0,0,0
tt1520494,,0,0,,13 min,Horror Sci-Fi Short,0,0,0
tt0099927,,0,0,,1 hr 40 min,Drama,0,0,0
tt0055253,,0,0,,1 hr 32 min,Adventure Comedy War,0,0,0
tt0087606,,0,0,,1 hr 28 min,Drama,0,0,0
tt0426900,,0,0,,1 hr 6 min,Drama,0,0,0
tt0249577,,0,0,,1 hr,Adventure Animation Comedy Family Fantasy Musical,0,0,0
tt0010071,,0,0,,1 hr 11 min,Comedy,0,0,0
tt1305797,,0,0,,2 hr 35 min,Action Sci-Fi Thriller,0,3889511,3889511
tt0979263,,0,0,,3 hr,Documentary,0,0,0
tt0435225,,0,0,,1 hr 37 min,Drama,0,0,0
tt1410281,,0,0,,51 min,Documentary History News,0,0,0
tt0114669,,0,0,,2 hr,Documentary,0,0,0
tt1233576,,0,0,,1 hr 28 min,Thriller,0,240474,240474
tt1684628,Roadside Attractions,43318,1000000,R,1 hr 47 min,Drama,454121,101390,555511
tt0066827,,0,0,,1 hr 36 min,Horror Mystery Thriller,0,0,0
tt1519664,,0,0,R,1 hr 41 min,Mystery Sci-Fi Thriller,0,0,0
tt1303782,,0,0,PG-13,1 hr 26 min,Horror Sci-Fi,0,0,0
tt1080857,,0,0,,1 hr 46 min,Drama Thriller,0,66021,66021
tt0069818,,0,0,,1 hr 49 min,Action Crime Thriller,0,0,0
tt0094320,,0,0,,1 hr 50 min,Horror Mystery Thriller,0,0,0
tt1157732,,0,0,,20 min,Drama Short Sport,0,0,0
tt0436639,,0,0,,1 hr 38 min,Drama Romance,0,0,0
tt1675192,Sony Pictures Classics,52041,5000000,R,2 hr 1 min,Drama Thriller,1730296,2010802,3741098
tt0409965,,0,0,,1 hr 14 min,Documentary,0,0,0
tt0076098,,0,0,,1 hr 52 min,Drama,0,0,0
tt0067361,,0,0,,1 hr 44 min,Mystery Thriller,0,0,0
tt0075001,,0,0,,1 hr 28 min,Action Crime Horror,0,0,0
tt0343524,,0,0,,1 hr 45 min,Comedy Crime Drama Mystery,0,351410,351410
tt1504319,Monterey Media,2521,0,R,2 hr 1 min,Crime Mystery Romance Thriller,40294,121325,161619
tt0119242,Strand Releasing,0,0,,1 hr 54 min,Crime Drama Thriller,77998,0,77998
tt1174042,IFC Films,8700,0,,1 hr 36 min,Comedy Drama Romance,41045,597,41642
tt0072666,,0,0,,1 hr 40 min,Horror Sci-Fi,0,0,0
tt0070766,,0,0,,53 min,Drama,0,6725,6725
tt1613062,Roadside Attractions,76543,0,PG,1 hr 45 min,Drama Music,258223,83979,342202
tt1719498,,0,0,,1 hr 35 min,Documentary,0,0,0
tt0074782,,0,0,,54 min,Drama,0,0,0
tt0281534,New Yorker Films,0,0,,1 hr 23 min,Documentary,9075,13806,22881
tt0028103,Twentieth Century Fox,0,0,,1 hr 33 min,Comedy Musical Sport,0,0,0
tt0088153,TriStar Pictures,497406,0,,1 hr 34 min,Drama Music,865915,0,865915
tt0031311,,0,0,,1 hr 24 min,Comedy Musical Mystery Romance,0,0,0
tt0058429,,0,0,,1 hr 23 min,Drama,0,0,0
tt0026507,,0,0,,1 hr 37 min,Musical Romance,0,0,0
tt1525890,,0,0,R,1 hr 32 min,Horror Sci-Fi Thriller,0,229746,229746
tt1661862,,0,0,,1 hr 54 min,Crime Thriller,0,5924140,5924140
tt0046330,,0,0,,1 hr 32 min,Musical Romance,0,0,0
tt1298594,,0,0,PG-13,1 hr 27 min,Horror Thriller,0,0,0
tt0047250,,0,0,,1 hr 44 min,Comedy,0,0,0
tt1233259,,0,0,,1 hr 48 min,Action Adventure,0,1034558,1034558
tt0043053,Metro-Goldwyn-Mayer (MGM),0,0,,1 hr 37 min,Musical,0,0,0
tt0329347,,0,0,,1 hr 50 min,Drama,0,0,0
tt0042541,,0,0,,1 hr 21 min,Comedy,0,0,0
tt0039632,,0,0,,1 hr 51 min,Biography Drama History,0,0,0
tt0114329,,0,0,,1 hr 15 min,Comedy Documentary Drama,0,0,0
tt1239427,The Samuel Goldwyn Company,33142,0,R,1 hr 50 min,Documentary War,153148,0,153148
tt0069013,,0,0,,1 hr 35 min,Action Crime Drama Thriller,0,0,0
tt0046008,,0,0,G,1 hr 9 min,Documentary Family,0,0,0
tt0116445,,0,0,,1 hr 25 min,Comedy,0,0,0
tt1157549,,0,0,,1 hr 39 min,Comedy Drama,0,9998,9998
tt0066040,,0,0,,1 hr 42 min,Drama Horror,0,0,0
tt1279083,Zeitgeist Films,12085,0,,1 hr 27 min,Documentary,120712,0,120712
tt0058652,,0,0,,1 hr 34 min,Action Drama,0,0,0
tt0207195,,0,0,NC-17,1 hr 45 min,Adult Biography Documentary,0,0,0
tt0499157,,0,0,,1 hr 40 min,Comedy Drama,0,86217,86217
tt0086907,,0,0,,1 hr 12 min,Documentary,0,0,0
tt0128170,,0,0,,1 hr 39 min,Drama,0,0,0
tt0071413,,0,0,,1 hr 28 min,Horror,0,0,0
tt0433035,Walt Disney Studios Motion Pictures,27319677,0,PG-13,2 hr 7 min,Action Drama Sci-Fi Sport,85468508,213800000,299268508
tt0075454,,0,0,,1 hr 34 min,Drama,0,0,0
tt0091359,,0,0,,1 hr 35 min,Drama War,0,0,0
tt0207653,,0,0,,1 hr 13 min,Family Fantasy Musical,0,0,0
tt1189259,IFC Films,7720,0,,1 hr 11 min,Drama,10687,21136,31823
tt0301258,,0,0,,1 hr,Animation Comedy Family Fantasy Musical,0,0,0
tt0482957,,0,0,,1 hr 40 min,Drama Mystery Thriller,0,144024,144024
tt1753549,IFC Films,67548,0,PG,1 hr 28 min,Documentary,4038912,409816,4448728
tt1643222,,0,0,R,1 hr 29 min,Horror Sci-Fi Thriller,0,1359257,1359257
tt1646114,Kino Lorber,2077,0,,2 hr 7 min,Drama,6298,50559,56857
tt0400868,,0,0,,1 hr 21 min,Drama Music Romance,0,834295,834295
tt0013626,,0,0,,38 min,Drama Short,0,0,0
tt1365637,,0,0,,1 hr 32 min,Comedy Drama,0,0,0
tt0139735,,0,0,,1 hr 33 min,Documentary,0,0,0
tt0796829,,0,0,,28 min,Documentary Short,0,0,0
tt0069088,,0,0,,1 hr 38 min,Drama,0,0,0
tt1381505,,0,0,PG-13,1 hr 33 min,Comedy Drama,0,97778,97778
tt1146295,,0,0,,1 hr 40 min,Drama,0,168180,168180
tt0047099,,0,0,,1 hr 35 min,Drama,0,0,0
tt1829648,,0,0,,1 hr,Documentary,0,0,0
tt0051082,,0,0,,5 hr 30 min,Drama History Romance War,0,0,0
tt0042579,,0,0,,1 hr 23 min,Crime Drama Film-Noir Thriller,0,0,0
tt0003489,,0,0,,1 hr 28 min,Adventure Drama,0,0,0
tt0037563,,0,0,,1 hr 1 min,Adventure Comedy Musical,0,0,0
tt1908471,,0,0,,1 hr 42 min,Documentary Sport,0,0,0
tt1068242,,0,24000000,PG-13,1 hr 53 min,Comedy Drama Music Romance,51802742,11740586,63546519
tt1533013,Anchor Bay Films,16162,0,R,1 hr 40 min,Drama,77247,62876,140123
tt1204340,Strand Releasing,7635,0,,1 hr 32 min,Drama,22321,653790,676111
tt1236472,,0,0,,1 hr 56 min,Biography Documentary Music,0,131,131
tt1981703,Cinema Libre Studio,2245,0,,1 hr 20 min,Documentary,3709,0,3709
tt0905372,Universal Pictures,8493665,38000000,R,1 hr 43 min,Horror Mystery Sci-Fi,16928670,14576617,31505287
tt1729211,,0,0,,1 hr 52 min,Comedy Romance,0,14663510,14663510
tt1242460,Oscilloscope,24587,0,R,1 hr 52 min,Drama Mystery Thriller,1738692,7493626,9232318
tt0049405,,0,0,,1 hr 13 min,Crime Drama Film-Noir Thriller,0,0,0
tt0089714,,0,0,,1 hr 28 min,Drama Mystery Sci-Fi,0,0,0
tt1441326,Fox Searchlight,137651,0,R,1 hr 42 min,Drama Mystery Thriller,2990625,1787814,4778439
tt1738387,,0,0,R,1 hr 32 min,Crime Mystery Thriller,0,0,0
tt1704619,IFC Films,91201,0,R,1 hr 27 min,Crime Documentary,696921,35004,731925
tt0025590,Paramount Pictures,0,0,,1 hr 11 min,Comedy,0,0,0
tt0061664,,0,0,,1 hr 35 min,Drama Western,0,0,0
tt0497329,,0,0,R,1 hr 36 min,Action Thriller,0,0,0
tt1438216,Cohen Media Group,18600,0,R,1 hr 45 min,Biography Drama History,143480,4874173,5017653
tt1182924,,0,0,,1 hr 26 min,Comedy,0,2030916,2030916
tt1233192,IFC Films,32774,12000000,R,1 hr 51 min,Crime Drama Thriller,229653,2683946,2913599
tt1637688,Twentieth Century Fox,12050368,40000000,PG-13,1 hr 49 min,Action Sci-Fi Thriller,37520095,136410501,173930596
tt1509767,Summit Entertainment,8674452,75000000,PG-13,1 hr 50 min,Action Adventure Fantasy Romance Thriller,20374484,111900000,132274484
tt1436568,,0,0,R,1 hr 41 min,Action Crime Drama Thriller,0,110784,110784
tt0466893,Fox Searchlight,7525,14000000,R,2 hr 30 min,Drama Mystery,46495,518369,564864
tt1692486,Sony Pictures Classics,79795,0,R,1 hr 20 min,Comedy Drama,2547047,27488202,30035249
tt1283887,,0,0,R,1 hr 45 min,Comedy Thriller,0,3271,3271
tt0052997,,0,0,,1 hr 56 min,Comedy Crime Drama Thriller,0,0,0
tt0783476,,0,0,,58 min,Documentary,0,0,0
tt1615147,Roadside Attractions,561906,3500000,R,1 hr 47 min,Drama Thriller,5354039,14150000,19504039
tt0085125,,0,0,,1 hr 36 min,Action Sci-Fi,0,0,0
tt0051666,,0,0,GP,1 hr 58 min,Comedy Drama Romance,0,0,0
tt0097942,,0,0,,1 hr 56 min,Fantasy Horror Thriller,0,0,0
tt1661420,IFC Films,16568,0,,2 hr 7 min,Crime Drama,211440,20389805,20601245
tt1582248,Millennium Entertainment,29175,0,R,1 hr 40 min,Biography Drama Mystery Thriller,68945,54755,123700
tt1084683,,0,0,,1 hr,Documentary,0,0,0
tt0038816,,0,0,,1 hr 7 min,Drama Music Western,0,0,0
tt1778304,Paramount Pictures,52568183,5000000,R,1 hr 23 min,Horror Mystery Thriller,104028807,103011037,207039844
tt0079710,Twentieth Century Fox,0,1500000,,1 hr 50 min,Comedy Musical Romance,0,0,0
tt1440161,Millennium Entertainment,10011,0,PG-13,1 hr 47 min,Comedy Drama Fantasy Romance,15375,6763013,6778388
tt0077640,,0,0,,1 hr 43 min,Adventure Sci-Fi,0,0,0
tt0086141,,0,0,,1 hr 30 min,Action Adventure Comedy Fantasy Sci-Fi,0,0,0
tt1372306,,0,0,,1 hr 28 min,Comedy Drama,0,0,0
tt1699513,China Lion Film Distribution,65866,0,,2 hr 20 min,Drama History,151000,58163351,58320429
tt2058583,,0,0,,1 hr 30 min,Documentary,0,78129,78129
tt0038367,,0,0,,1 hr 9 min,Comedy Family,0,0,0
tt1600195,Lionsgate Films,10925253,35000000,PG-13,1 hr 46 min,Action Drama Mystery Thriller,28087155,54000000,82087155
tt1634122,Universal Pictures,3833300,45000000,PG,1 hr 41 min,Action Adventure Comedy,8305970,151772616,160078586
tt1440345,The Weinstein Company,7754,0,R,1 hr 58 min,Adventure Comedy Drama,143979,11784930,11928909
tt0030424,,0,0,,2 hr 15 min,Drama History Music War,0,0,0
tt1723811,Fox Searchlight,361000,0,NC-17,1 hr 41 min,Drama,3909002,15214765,19123767
tt0061912,,0,0,,1 hr 19 min,Comedy Drama Romance,0,0,0
tt0074829,,0,0,,1 hr 37 min,Horror,0,0,0
tt0486751,Strand Releasing,4515,0,,1 hr 35 min,Drama,18435,0,18435
tt0051114,Twentieth Century Fox,0,0,,1 hr 32 min,Biography Crime Drama Western,0,0,0
tt0156246,,0,0,,1 hr 21 min,Drama,0,0,0
tt0163559,,0,0,,1 hr 51 min,Drama,0,0,0
tt1037004,,0,0,R,1 hr 30 min,Drama Romance War,0,0,0
tt0291507,,0,0,,1 hr 30 min,Crime Drama Thriller,0,31385,31385
tt0492494,,0,0,,1 hr 47 min,Documentary,0,995,995
tt1639901,Film Movement,2421,0,,1 hr 32 min,Drama,9862,184119,193981
tt1664892,Magnolia Pictures,7125,0,R,1 hr 25 min,Comedy Drama,45154,575084,620238
tt0066997,,0,0,,1 hr 39 min,Biography Documentary,0,0,0
tt0800341,,0,0,,2 hr,Drama History,0,49282156,49282156
tt0086936,,0,0,,46 min,Documentary War,0,0,0
tt1143148,,0,0,,1 hr 32 min,Comedy Drama,0,262573,262573
tt0770703,Twentieth Century Fox,5421669,20000000,R,1 hr 46 min,Comedy Romance,14011084,16415012,30426096
tt0443678,,0,0,,1 hr 30 min,Horror Sci-Fi Thriller,0,0,0
tt0060877,,0,0,,1 hr 18 min,Horror Sci-Fi,0,0,0
tt1185600,,0,0,,1 hr 25 min,Documentary,0,0,0
tt0091818,De Laurentiis Entertainment Group (DEG),141055,0,,1 hr 38 min,Action Adventure Comedy Music Sci-Fi,220038,0,220038
tt1715802,,0,0,,1 hr 47 min,Documentary Drama Family,0,0,0
tt1462041,Universal Pictures,8129355,50000000,PG-13,1 hr 32 min,Drama Mystery Thriller,21302340,18682060,39984400
tt1308138,,0,0,,1 hr 54 min,Adventure Drama Romance War,0,1898166,1898166
tt1614989,Magnolia Pictures,43013,0,R,1 hr 40 min,Action Crime Thriller,1200010,18187078,19387088
tt1552976,,0,0,,1 hr 30 min,Adventure Documentary Fantasy,0,0,0
tt1672723,,0,0,PG-13,1 hr 4 min,Action Animation Crime Drama Thriller,0,0,0
tt0075730,,0,0,,1 hr 46 min,Comedy Drama,0,0,0
tt1586752,Relativity Media,45130,30000000,R,2 hr 9 min,Action Biography Crime Drama,538690,2800000,3338690
tt1409006,Extra Butter Pictures,3196,0,PG-13,1 hr 30 min,Comedy Drama Music Romance,4000,0,4000
tt0064570,,0,0,,2 hr 33 min,Drama Romance,0,0,0
tt1488164,,0,0,PG-13,1 hr 45 min,Comedy,0,0,0
tt1784538,,0,0,,1 hr 25 min,Documentary,0,0,0
tt1653700,,0,0,R,1 hr 38 min,Action Crime Thriller,0,33229,33229
tt0097017,,0,0,,1 hr 29 min,Fantasy Horror Thriller,0,0,0
tt1183911,,0,0,,2 hr 1 min,Biography Comedy Crime Drama,0,1673840,1673840
tt1382722,,0,0,,1 hr 22 min,Biography Drama History War,0,942533,942533
tt1521197,Sony Pictures Releasing,1021768,30000000,PG-13,2 hr 10 min,Drama Thriller,4463292,10931795,15395087
tt0047313,,0,0,,2 hr 18 min,Comedy Drama,0,5046,5046
tt0294279,,0,0,,1 hr 43 min,Drama,0,77735,77735
tt0475243,,0,0,R,1 hr 19 min,Drama,0,0,0
tt0075140,,0,0,,1 hr 46 min,Crime Drama Mystery Thriller,0,0,0
tt0042513,,0,0,,1 hr 22 min,Drama Romance,0,0,0
tt0799916,Balcony Releasing,10533,0,,1 hr 30 min,Comedy Documentary,102990,0,102990
tt0848577,,0,0,,2 hr,Drama,0,596580,596580
tt0313285,,0,0,R,1 hr 33 min,Horror Thriller,0,0,0
tt0193171,,0,0,,1 hr 51 min,Documentary Sport,0,0,0
tt0067003,,0,0,,1 hr 36 min,Drama Western,0,0,0
tt0068306,,0,0,,1 hr 35 min,Comedy Drama Thriller,0,0,0
tt0471042,Universal Pictures,24025190,75000000,PG-13,1 hr 44 min,Action Comedy Crime,78046570,74884053,152930623
tt0077327,,0,0,,1 hr 42 min,Romance Western,0,0,0
tt0064400,,0,0,,1 hr 57 min,Drama,0,0,0
tt1616195,Warner Bros.,11217324,35000000,R,2 hr 17 min,Biography Drama Romance,37306030,47614509,84920539
tt1646980,Image Entertainment,26640,0,PG-13,1 hr 38 min,Action Adventure Crime Drama Mystery Thriller,137921,4591934,4729855
tt0473464,,0,0,R,1 hr 29 min,Drama Thriller,0,0,0
tt0102960,,0,0,R,1 hr 37 min,Drama Horror Thriller,0,0,0
tt0066540,,0,0,PG-13,1 hr 55 min,Drama Romance,0,0,0
tt0983193,Paramount Pictures,9720993,0,PG,1 hr 47 min,Action Adventure Animation Family Mystery,77591831,296402120,373994233
tt0892904,Variance Films,8079,0,PG-13,1 hr 23 min,Comedy,69171,0,69171
tt1368491,The Film Collaborative,6749,0,,1 hr 37 min,Drama Fantasy Romance,108620,493439,602059
tt1535612,Anchor Bay Films,18015,0,R,1 hr 30 min,Action Crime Drama Thriller,30680,1060452,1091132
tt0050805,,0,0,,1 hr 45 min,Comedy War,0,0,0
tt1510934,,0,0,,1 hr 43 min,Documentary,0,0,0
tt1847731,Dada Films,7078,0,,1 hr 22 min,Drama,129834,1307667,1437501
tt1016307,,0,0,,1 hr 46 min,Comedy Drama,0,4142312,4142312
tt1781843,,0,0,,1 hr 55 min,Drama,0,3710016,3710016
tt0110958,,0,0,,1 hr 30 min,Crime Drama,0,0,0
tt0070684,,0,0,,1 hr 57 min,Action Drama History War,0,0,0
tt0815092,,0,0,,1 hr 47 min,Comedy Drama,0,2745093,2745093
tt0063527,,0,0,,1 hr 14 min,Comedy,0,0,0
tt0112454,Lionsgate Films,22189,0,,1 hr 43 min,Comedy Music,44544,0,44544
tt0036716,,0,0,,1 hr 11 min,Adventure Drama Romance,0,0,0
tt0304023,,0,0,,1 hr 43 min,Drama,0,0,0
tt0053450,,0,0,,1 hr 43 min,Drama Romance,0,0,0
tt0467506,,0,0,R,1 hr 37 min,Drama Horror,0,365574,365574
tt0082357,,0,0,,15 min,Animation Horror Short,0,0,0
tt0443231,,0,0,,1 hr 55 min,Horror,0,23703,23703
tt0983242,,0,0,,10 min,Animation Short,0,0,0
tt1562568,,0,2000000,R,1 hr 49 min,Drama,841733,201529,1043262
tt1113829,,0,0,,3 hr 28 min,Biography Documentary Music,0,156113,156113
tt1674784,Millennium Entertainment,16816,0,R,1 hr 31 min,Crime Drama Mystery Thriller,24094,10093872,10117966
tt0970179,Paramount Pictures,11364505,0,PG,2 hr 6 min,Adventure Drama Family Fantasy Mystery,73864507,111905803,185770310
tt0088044,,0,0,,1 hr 33 min,Action Crime Drama Thriller,0,0,0
tt1485698,,0,0,,1 hr 45 min,Crime Drama Thriller,0,1222530,1222530
tt0110335,,0,0,,1 hr,Documentary,0,0,0
tt1010005,,0,0,,1 hr 24 min,Documentary,0,0,0
tt0022436,,0,0,,1 hr 20 min,Drama Romance,0,0,0
tt1253864,Relativity Media,32206425,75000000,R,1 hr 50 min,Action Drama Fantasy Romance,83504017,143400000,226904017
tt0391483,CAVU,10505,0,,1 hr 27 min,Drama,69816,0,69816
tt1325014,Wrekin Hill Entertainment,0,0,,1 hr 33 min,Comedy Documentary,0,0,0
tt0116962,,0,0,,2 hr 1 min,Comedy Drama,0,0,0
tt0810913,Sony Pictures Releasing,25003575,79000000,PG,1 hr 31 min,Comedy,74158157,75515631,149673788
tt0065541,,0,0,,47 min,Biography Documentary,0,0,0
tt1748197,,0,0,R,1 hr 25 min,Action Crime Drama Thriller,0,2140476,2140476
tt1270262,Lionsgate Films,96414,19100000,R,1 hr 49 min,Biography Drama Thriller,1361512,4366701,5728213
tt1234550,,0,0,,1 hr 38 min,Drama,0,0,0
tt1530970,,0,0,,1 hr 10 min,Adventure Documentary Sport,0,0,0
tt0010821,,0,0,,1 hr 52 min,Fantasy Horror Mystery,0,0,0
tt0311750,,0,0,,1 hr 43 min,Drama Romance,0,3678935,3678935
tt1660379,IFC Films,4766,0,,2 hr 2 min,Drama,19327,1370593,1389920
tt1700844,Music Box Films,123841,0,R,1 hr 38 min,Drama Romance,1126525,2016989,3143514
tt0157124,,0,0,,1 hr 20 min,Action Crime Drama Thriller,0,0,0
tt1712159,Rocket Releasing,32771,0,PG-13,1 hr 30 min,Horror Mystery Thriller,32771,6931101,6963872
tt0758799,,0,0,,1 hr 55 min,Drama,0,655467,655467
tt1284576,,0,0,,1 hr 58 min,Drama Romance,0,284987,284987
tt1736633,Strand Releasing,9564,0,,1 hr 35 min,Drama,101475,1380190,1481665
tt1972663,IFC Films,47559,0,PG-13,1 hr 47 min,Crime Documentary Drama,223880,169834,393714
tt0071890,,0,0,,2 hr 13 min,Thriller,0,0,0
tt1637687,,0,0,,1 hr 29 min,Drama,0,73293,73293
tt1787816,Dada Films,17570,0,PG,1 hr 35 min,Documentary,122961,0,122961
tt0027200,Republic Pictures (I),0,0,,1 hr 1 min,Drama Western,0,0,0
tt0085390,,0,0,,1 hr 18 min,Animation Comedy Family,0,0,0
tt1667691,,0,0,,1 hr 42 min,Comedy Crime Drama Romance,0,0,0
tt1719071,Phase 4 Films,8464,0,R,1 hr 59 min,Comedy Drama,8464,651473,659937
tt1533749,Variance Films,19132,0,R,2 hr 11 min,Action Drama,66099,42916874,42982973
tt0051016,,0,0,,1 hr 40 min,Drama Fantasy Sci-Fi,0,0,0
tt0042247,,0,0,,1 hr 22 min,Comedy,0,0,0
tt0067119,,0,0,,1 hr 27 min,Horror Thriller,0,0,0
tt1181614,Oscilloscope,8956,0,,2 hr 9 min,Drama Romance,100915,1641300,1742215
tt1241329,,0,0,PG-13,1 hr 41 min,Drama Romance,0,0,0
tt1714861,,0,0,,1 hr 55 min,Biography Documentary History Music,0,0,0
tt0070078,,0,0,,1 hr 38 min,Drama Fantasy Horror,0,0,0
tt0048806,,0,0,,1 hr 21 min,Western,0,0,0
tt1315350,Abramorama,2416,0,,1 hr 39 min,Comedy Drama,11362,26650,38012
tt1149592,,0,0,,1 hr 39 min,Drama Romance Thriller,0,3820586,3820586
tt0041162,,0,0,,4 hr 23 min,Action Adventure Family Sci-Fi,0,0,0
tt0035665,,0,0,,4 hr 20 min,Action Crime Family,0,0,0
tt0056165,,0,0,,1 hr 55 min,Biography Crime Drama History,0,0,0
tt0048130,,0,0,,1 hr 47 min,Drama,0,0,0
tt1033575,Fox Searchlight,1190096,0,R,1 hr 55 min,Comedy Drama,82584160,94659025,177243185
tt0039556,,0,0,,1 hr 33 min,Comedy Romance,0,0,0
tt0023225,,0,0,,1 hr 4 min,Comedy Sport,0,0,0
tt0037749,,0,0,,1 hr 18 min,Crime Drama Film-Noir Mystery Romance Thriller,0,0,0
tt0441263,,0,0,,1 hr 33 min,Action Adventure Comedy Fantasy Romance,0,646152,646152
tt1758692,Paramount Vantage,123140,0,PG-13,1 hr 26 min,Drama Romance,3395391,457383,3852774
tt1204342,Walt Disney Studios Motion Pictures,29239026,45000000,PG,2 hr,Adventure Comedy Family Musical,88631237,76553000,165184513
tt0082429,,0,0,,1 hr 48 min,Drama War,0,0,0
tt1324999,Summit Entertainment,138122261,110000000,PG-13,1 hr 57 min,Adventure Drama Fantasy Romance Thriller,281287133,430918723,712205856
